id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
969497934734586788,Maison d’Arnaud,20402939,Arnaud,,Stationsbuurt Zuid,51.0281375,3.7219708,Private room,106,2,8,2024-12-05,0.51,3,162,6,
974356125889497727,"WINGS
Gezellige stijlvolle studio",535758664,Hilde,,Dampoort,51.0496822,3.7471446,Entire home/apt,57,3,54,2024-11-27,3.50,1,9,46,
974494746933844239,Charmante duplex,480273331,Filip,,Dampoort,51.04900080315878,3.749651491723348,Entire home/apt,,3,5,2024-12-23,0.32,1,0,3,
975156947438135035,Romantisch appartement,97753032,Jilles,,Elisabethbegijnhof - Papegaai,51.0558139,3.720342,Entire home/apt,167,1,109,2024-12-21,7.82,1,241,96,
977300377324199432,Unieke loft in Gent,9724277,Emma,,Sint Amandsberg,51.0692529,3.7474473,Entire home/apt,,1,0,,,1,0,0,
977927038005435117,Cosy apartment in city center,173168610,Mathilde,,Binnenstad,51.05091,3.73324,Entire home/apt,,25,10,2024-10-14,0.71,1,42,8,
978184318522689822,Net gerenoveerd huis,169271513,Eline,,Watersportbaan - Ekkergem,51.04472,3.7149,Private room,104,3,9,2024-10-06,0.58,1,26,4,
978708082062307720,Huswell - Industrial loft near the center of Ghent,472694401,Jean-Paul,,Muide - Meulestede - Afrikalaan,51.07759,3.72915,Entire home/apt,1199,2,17,2024-08-09,1.13,36,0,11,
979038900542393917,Big room in house full of light,149928642,Naomi,,Wondelgem,51.08886,3.71912,Private room,54,2,4,2024-10-06,1.09,1,33,4,
979063033368506062,Lovely Garden view apartment,178179223,Chiranth,,Zwijnaarde,51.00843,3.70016,Entire home/apt,138,1,12,2024-09-24,1.00,1,8,12,
979404012330876318,Gezellige studio centrum Gent,114124939,Karen,,Elisabethbegijnhof - Papegaai,51.05211012525124,3.7159528210759163,Entire home/apt,127,2,62,2024-12-22,4.25,1,160,56,
979635215418892132,Luxury  Yacht Ghent,500315063,Lauren,,Binnenstad,51.04779,3.72043,Entire home/apt,150,1,0,,,3,89,0,
982500905616703101,Ruime moderne kamer centrum Gent,533608343,Rousso,,Binnenstad,51.0505578,3.7313889,Private room,60,1,69,2024-12-09,4.72,4,83,53,
982661971011399320,Cosy Flat with Fire Place,537587978,Simon,,Elisabethbegijnhof - Papegaai,51.05566,3.71376,Entire home/apt,117,1,112,2024-12-21,7.34,1,155,89,
983019952620233703,Appartement met groot terras,29438619,Janis,,Binnenstad,51.0464339,3.7222607,Entire home/apt,379,2,15,2024-11-24,1.62,1,101,15,
983928116928877037,Appartement in Gent - Museum Hub,476360780,Valerie,,Stationsbuurt Noord,51.03624,3.71671,Entire home/apt,120,1,13,2024-12-08,0.86,8,5,11,
984526698200592089,New Haven @Mayflower,538013010,Jo,,Sint Denijs Westrem,51.0233853,3.6963796,Entire home/apt,79,2,13,2024-12-02,0.89,1,0,9,
984603012528702687,Urban Oasis for 4 in Ghent's Vibrant Centre,487809631,Sam,,Elisabethbegijnhof - Papegaai,51.05807,3.71861,Entire home/apt,165,1,98,2024-12-19,6.41,3,166,75,
985441927152316110,Agreable et moderne,482884045,Ben,,Elisabethbegijnhof - Papegaai,51.05006,3.71759,Entire home/apt,130,1,66,2024-12-22,4.51,1,256,51,
986178164914858650,Kamer in charmante woning,331964383,Sofie,,Gentbrugge,51.04216,3.76679,Private room,,1,15,2023-12-10,1.00,1,0,0,
987753102680363389,Authentiek verblijf in centrum,53051739,Sofie,,Elisabethbegijnhof - Papegaai,51.0498827,3.7188528,Private room,131,2,27,2024-11-24,1.88,1,62,21,
988916619495862388,Studio wandelafstand centrum Gent+parkeerplaats,480134178,Louise,,Sluizeken - Tolhuis - Ham,51.0632153,3.725221299999999,Entire home/apt,106,2,20,2024-12-13,2.73,4,69,20,
989310746586895524,The Cover: slaapzaal boven café in centrum Gent.,539116642,Maxim,,Binnenstad,51.05804,3.7262,Private room,,1,8,2024-12-01,0.56,2,266,6,
989625799399617876,Stu@pp Gent,374638848,Miguel &Amp; Eve,,Binnenstad,51.0555458,3.7294133,Entire home/apt,,28,4,2024-12-17,0.32,1,190,3,
989705529311183053,Cozy staying in Ghent,45352363,Robbe,,Dampoort,51.05437,3.74244,Entire home/apt,,1,4,2023-12-10,0.27,1,0,0,
990986261586933189,Longstay in the centre of Ghent!,117145137,Lyn,,Sluizeken - Tolhuis - Ham,51.06393,3.72815,Private room,60,2,3,2024-05-26,0.24,2,64,2,
992618716325267979,FREE bikes + Romantic room near center,31354851,Elke,,Brugse Poort - Rooigem,51.06113,3.69236,Private room,70,3,33,2024-12-10,3.49,4,14,33,
993267233036490917,Authentic 1 bedroom appartment,203761345,Delfien,,Stationsbuurt Noord,51.0383,3.71326,Entire home/apt,,1,0,,,1,0,0,
993463993634704425,A carbon neutral house in a landscaped park,3438311,Andre,,Wondelgem,51.09225,3.71612,Entire home/apt,169,7,12,2024-11-20,1.01,4,167,12,
993840164251786585,"Apartment in Ghent, including parking.",90455375,Baptist,,Watersportbaan - Ekkergem,51.04808,3.711,Entire home/apt,,2,16,2024-07-27,1.11,1,0,10,
994233851183784661,Alex Studio,250468687,Alex,,Sint Amandsberg,51.07465,3.74596,Entire home/apt,91,1,13,2024-07-28,1.09,1,174,13,
994237821764561004,Luxury 150m2 penthouse in Ghent,97262741,Laurens,,Sint Denijs Westrem,51.01724,3.66583,Entire home/apt,130,3,4,2024-05-20,0.28,1,19,3,
995734993137962614,Hip Gents appartement,120191237,Lieselot,,Watersportbaan - Ekkergem,51.0426963,3.7166193,Entire home/apt,55,3,0,,,1,137,0,
997586832435060507,My mansion in Ghent,55231318,Kyrill,,Ledeberg,51.0353716,3.7442714,Entire home/apt,131,2,3,2023-12-30,0.22,1,85,1,
998493427334677719,Huswell - The Boutique' Studio in centrum Ghent,472694401,Jean-Paul,,Elisabethbegijnhof - Papegaai,51.0543177,3.7167701,Entire home/apt,154,2,3,2024-09-28,0.25,36,355,3,
998493479875055635,Huswell - Central 'The Crown' apartment in Ghent,472694401,Jean-Paul,,Elisabethbegijnhof - Papegaai,51.05432,3.71677,Entire home/apt,302,2,15,2024-12-07,1.04,36,337,10,
998493521421207454,Huswell - The Jungle' Studio in the heart of Ghent,472694401,Jean-Paul,,Elisabethbegijnhof - Papegaai,51.0543177,3.7167701,Entire home/apt,158,2,14,2024-11-01,1.02,36,325,10,
999116829311648680,Stylish 1-BR Apartment in Ghent,68361339,Tony,,Binnenstad,51.05788,3.72682,Entire home/apt,,1,73,2024-12-10,5.00,8,0,60,
999991909755790694,Fully equipped apartment,541408428,Davy,,Elisabethbegijnhof - Papegaai,51.0541826,3.7167282,Entire home/apt,,2,56,2024-12-16,3.90,1,223,47,
1004420563003745296,Huize Magis: charmant pand met sauna,295084002,Dana,,Dampoort,51.05056,3.74811,Entire home/apt,125,2,16,2024-10-05,1.17,1,232,13,
1004846823211852396,Gezellige privé studio vlak bij het oude centrum,65578693,Geraldine,,Sluizeken - Tolhuis - Ham,51.06629,3.72648,Entire home/apt,,1,41,2024-12-18,3.00,2,161,40,
1004910876582768815,Basic bedroom,480690466,Timothy,,Binnenstad,51.04384440000001,3.735582588360602,Private room,,1,0,,,1,0,0,
1006875744011153367,Stijlvol appartement in Gent,84692401,Nastassia,,Stationsbuurt Noord,51.04059,3.71449,Entire home/apt,164,2,23,2024-12-08,1.77,1,64,21,
1007107161563112119,Penthouse Gent,529363370,WBuild,,Binnenstad,51.03961,3.73616,Entire home/apt,84,30,0,,,2,233,0,
1007111132194560329,Margriet Apart-Suites - One-Bedroom Apartment 2A,366331397,Jamila,,Sluizeken - Tolhuis - Ham,51.05902,3.72032,Entire home/apt,241,1,11,2024-12-20,0.93,4,314,11,
1007857111519863877,Apartment in Ghent,79228841,Bruno De Meyer,,Sluizeken - Tolhuis - Ham,51.06526,3.73007,Entire home/apt,149,10,6,2024-10-31,0.45,1,265,3,
1008038249681594763,mooie romantische kamer in een rustige villa,506637259,Semen,,Mariakerke,51.0813272,3.6919356,Private room,125,1,8,2024-11-03,0.72,2,269,8,
1009064321534006125,Charmant Gents app: alle comfort & vlot bereikbaar,246803446,Donald,,Dampoort,51.05,3.74515,Entire home/apt,59,30,7,2024-07-15,0.80,9,261,7,
1009233708742231625,Lichtrijke kamer vlak bij het oude centrum,65578693,Geraldine,,Sluizeken - Tolhuis - Ham,51.06587316946799,3.7269535660743713,Private room,65,1,112,2024-12-23,8.38,2,223,111,
1011325582188355909,Cosy art studio near station with bikes and garden,87297618,Maxime,,Stationsbuurt Zuid,51.0272794,3.70841,Entire home/apt,82,1,55,2024-12-04,4.02,1,207,41,
1011529040768392618,The Cover: slaapzaal boven café in centrum Gent.,539116642,Maxim,,Binnenstad,51.05648,3.726,Private room,480,1,15,2024-11-24,1.20,2,262,14,
1012773568209573145,Central Charming Ghent Getaway for 2,535120865,Charles,,Binnenstad,51.048542495989146,3.727515576779785,Entire home/apt,104,2,62,2024-12-16,4.54,1,233,57,
1012880537905600010,Gezellige rustige villa,506637259,Semen,,Mariakerke,51.08022,3.69153,Private room,130,1,1,2024-10-03,0.36,2,267,1,
1013139687224524313,Huis in de Moestuinstraat,31545126,Patrick,,Sluizeken - Tolhuis - Ham,51.06084816788273,3.728279869311528,Entire home/apt,215,2,40,2024-11-03,2.87,1,236,36,
1013665450431722314,Boetiekstudio Charles in centrum,4434842,Simon & Robin,,Watersportbaan - Ekkergem,51.04747,3.70834,Entire home/apt,86,2,74,2024-12-15,7.55,2,135,74,
1014315592433481000,Centrum gent met 2 parkeerplaatsen! 2 kamers,99461724,Michelle,,Elisabethbegijnhof - Papegaai,51.0511863,3.7179967,Entire home/apt,,2,4,2024-08-17,0.85,1,0,4,
1015694026079624597,Spacious apartment close to the heart of Ghent,142658001,Jochen,,Ledeberg,51.03319,3.7386,Entire home/apt,,1,10,2024-08-24,0.73,1,0,8,
1015810979898155661,Cosy app in the heart of Ghent,125716564,Valentine,,Elisabethbegijnhof - Papegaai,51.0573,3.71366,Private room,,14,9,2024-09-22,0.66,1,51,7,
1017276039435511937,Calm place - cozy room,17400830,Eva,,Oud Gentbrugge,51.0384885,3.7569921,Private room,30,3,43,2024-12-15,3.23,1,55,38,
1017460327525010467,Casa Branka,544913695,Anthony,,Watersportbaan - Ekkergem,51.05098,3.70527,Entire home/apt,,2,6,2024-06-02,0.60,1,0,6,
1017470661438263057,*Casita Loquita*,5077877,Frauke,,Macharius - Heirnis,51.05653,3.73832,Entire home/apt,144,2,19,2024-12-15,2.12,4,82,19,
1019343502417200911,Appartement aan het Gravensteen,366331397,Jamila,,Binnenstad,51.05814,3.72042,Entire home/apt,236,1,42,2024-11-30,3.42,4,342,41,
1019419410023192358,Modern appartement Gent centrum,366331397,Jamila,,Binnenstad,51.05839,3.72122,Entire home/apt,240,1,4,2024-10-25,0.48,4,333,4,
1019689763965621638,Peaceful place near the centre,544546654,Waqar,,Nieuw Gent - UZ,51.02855,3.72677,Private room,,1,2,2023-12-27,0.16,1,0,1,
1019754285046106605,Duplex met een privé dakterras aan het Gravensteen,366331397,Jamila,,Binnenstad,51.05766,3.72153,Entire home/apt,289,1,38,2024-12-15,2.99,4,279,37,
1020229174629120592,Unique Apartment in Ghent's Core,530647411,Dieter,,Binnenstad,51.05788,3.72682,Entire home/apt,,1,40,2024-12-09,2.98,2,0,39,
1023222920512883028,Sfeervolle woning te huur,21697191,Justine,,Brugse Poort - Rooigem,51.05866,3.70282,Entire home/apt,108,2,2,2024-01-05,0.17,1,351,2,
1023797904492883899,The cave,103304625,Frank,,Sint Denijs Westrem,51.0103985,3.6597867,Entire home/apt,180,1,12,2024-12-15,1.01,1,252,12,
1024295665571430045,Warm en groen appartement,11007555,Elien,,Dampoort,51.05692829988246,3.741511342792969,Entire home/apt,75,120,0,,,2,306,0,
1024369229956852020,Luxueus Skyline Appartement in Gent,38316094,Jeroen,,Stationsbuurt Noord,51.03609,3.7156,Entire home/apt,133,2,14,2024-12-16,1.08,1,178,12,
1025320744831340164,Chic 3-BR Oasis in Ghent: Stylish Interiors,502108298,Eduardo,,Dampoort,51.0497,3.74819,Entire home/apt,177,1,62,2024-12-06,4.59,6,167,56,
1025991914322239369,Gezellig en comfortabel kattenhuis,69383598,Ann,,Bloemekenswijk,51.0670578,3.708249299999999,Private room,60,2,21,2024-12-08,1.65,1,309,19,
1026024455646066045,"""De Sterre""",114706592,Martin,,Stationsbuurt Zuid,51.02746,3.71018,Entire home/apt,102,2,54,2024-12-22,4.32,1,146,53,
1029742386212239469,Appartement in hartje Gent met privéparking,547559783,Gunnar,,Binnenstad,51.04750512815153,3.7215167465576204,Entire home/apt,,2,9,2024-09-15,0.74,1,0,9,
1029822458565798294,Ruime kamer in gedeeld huis in centrum Gent,542519844,Michiel,,Sluizeken - Tolhuis - Ham,51.06088,3.72586,Private room,,1,5,2024-08-19,0.48,1,0,5,
1031686176411017080,Wonderful central 2BR Ghent apt w/ view on Leie,502108298,Eduardo,,Binnenstad,51.05037,3.73025,Entire home/apt,202,1,85,2024-12-20,6.73,6,167,82,
1032537529387570831,Lichtrijk appartement + parking,548084475,Simon,,Macharius - Heirnis,51.05491,3.73871,Entire home/apt,117,1,116,2024-12-18,8.90,1,156,109,
1037478090900409889,Apartment with a beautiful view and big room!,498291919,Nassima,,Binnenstad,51.04253,3.73531,Private room,50,1,10,2024-11-25,0.91,2,357,10,
1038392611019734456,Cosy appartement centrum Gent,349615325,Jonas,,Watersportbaan - Ekkergem,51.05119620000001,3.7097236,Entire home/apt,,1,4,2024-02-04,0.33,2,0,3,
1039598756645898423,Moderne luxe: stadsleven met terras & stadstuin,489936546,Remi,,Stationsbuurt Zuid,51.03353,3.7115,Entire home/apt,137,2,69,2024-12-21,5.52,9,336,68,
1039715644274760898,Duplex in hartje centrum Gent voor 4 personen,364455800,Lien,,Binnenstad,51.05585,3.72466,Entire home/apt,130,2,37,2024-12-22,3.12,3,340,37,
1041075404972857123,"Modern home near Ghent: Easy Access, Ideal Living",502108298,Eduardo,,Stationsbuurt Zuid,51.0281569,3.7187935,Entire home/apt,170,1,42,2024-12-15,3.29,6,172,40,
1041114025229143028,Creatieve Loft in Gent met piano,549886717,Liz,,Oostakker,51.07663,3.7615,Entire home/apt,75,2,7,2024-07-21,0.58,3,232,7,
1041137199677216930,Gezellige creatieve plek in Gent met piano,549886717,Liz,,Oostakker,51.07606,3.76128,Entire home/apt,65,2,31,2024-12-08,2.47,3,253,30,
1041437164580854999,Bright modern house close to City Center Ghent,20482518,Lot,,Brugse Poort - Rooigem,51.05892,3.69711,Entire home/apt,81,2,7,2024-12-17,0.58,2,38,7,
1041799568427361949,Verblijf in luxe in Gent: duplex met alle comfort,433406858,Donald,,Stationsbuurt Zuid,51.0335,3.71142,Entire home/apt,134,2,13,2024-12-06,1.58,7,293,13,
1044736522131657336,creatieve plek in Gent-sep room,549886717,Liz,,Oostakker,51.0763,3.76068,Private room,65,2,6,2024-05-20,0.49,3,265,5,
1044852428973542221,Huswell - Charming room in the green neighbourhood,472694401,Jean-Paul,,Mariakerke,51.07224,3.65998,Entire home/apt,118,2,1,2024-09-01,0.26,36,3,1,
1045019506030983075,Huswell - Homely duplex near historic city center,472694401,Jean-Paul,,Macharius - Heirnis,51.05276,3.73768,Entire home/apt,270,2,10,2024-12-17,0.88,36,0,10,
1045106143782450347,City loft - water view,484161481,Ruben,,Binnenstad,51.0466199,3.729009699999999,Entire home/apt,99,3,5,2024-09-28,0.41,1,175,5,
1046163825206113203,Hip Flat in the Heart of Ghent,113880002,Mathieu,,Binnenstad,51.0563,3.73012,Entire home/apt,157,2,52,2024-12-21,4.23,5,156,50,
1047188976966507589,Apartfive,478724822,Gokhan,,Binnenstad,51.0458748,3.7222148,Entire home/apt,100,1,76,2024-11-08,6.18,1,78,75,
1047767278598531452,Stijlvol appartement in Gent (Maple Garden),282312725,Paul,,Nieuw Gent - UZ,51.02426,3.71956,Entire home/apt,53,30,2,2024-05-15,0.18,1,136,2,
1048521451832507558,Eenvoudige kamer,247288733,Trui,,Zwijnaarde,51.01158,3.71781,Private room,,1,79,2024-08-29,6.51,1,0,79,
1049349273513953135,Rustige kamer nabij stadscentrum,286248503,Guido,,Dampoort,51.05052,3.74904,Private room,64,2,43,2024-12-23,3.48,1,250,42,
1055891880110174648,One Two Four Hotel & Spa,552963509,Rodney,,Binnenstad,51.0474422,3.724222,Private room,,1,0,,,1,139,0,
1057758444455431669,Rijhuis op 1 km van Gravensteen,56244157,Marieke,,Rabot  - Blaisantvest,51.06442,3.70635,Entire home/apt,,1,11,2024-03-31,0.97,1,0,11,
1058601057372269215,Cosy Corner,451440540,An,,Sluizeken - Tolhuis - Ham,51.06217849999999,3.7177298,Private room,95,2,1,2024-05-12,0.13,1,7,1,
1059254961031410370,Duplex Apartment on toplocation,104632070,Glenn,,Elisabethbegijnhof - Papegaai,51.048860310472875,3.719596266746521,Entire home/apt,225,2,43,2024-12-22,3.90,2,304,43,
1060500917625548944,Charmant rijhuis stationsbuurt Gent,554130778,Lies,,Stationsbuurt Zuid,51.0282622,3.7199726,Entire home/apt,100,1,7,2024-06-30,0.62,1,1,7,
1060749074348397950,Casa Juliano,119632387,Gilbert,,Mariakerke,51.07364,3.67715,Entire home/apt,235,3,32,2024-12-15,3.17,2,129,32,
1060816368744693881,Huswell - Spacious apartment with beautiful terrac,472694401,Jean-Paul,,Muide - Meulestede - Afrikalaan,51.07396,3.72889,Entire home/apt,257,2,8,2024-12-01,0.76,36,338,8,
1061701847421319006,Kamer in Gent bij Rieke,90081128,Rieke,,Brugse Poort - Rooigem,51.05698,3.70072,Private room,67,2,20,2024-11-17,1.81,1,151,20,
1062432355880504457,Casa Leni,554706160,Elke,,Drongen,51.04071,3.66893,Entire home/apt,132,1,59,2024-12-15,5.41,1,226,59,
1064233896260916809,Cozy Ghent Studio for 4 Guests,554157059,Eduard,,Binnenstad,51.0488333,3.7209557,Entire home/apt,72,1,70,2024-12-19,6.18,4,171,70,
1064233985284567268,Chic 3P Retreat in Heart of Ghent,554157059,Eduard,,Binnenstad,51.04883,3.72096,Entire home/apt,82,1,30,2024-12-14,2.65,4,169,30,
1064234285307015921,Charming Attic Studio in Ghent,554157059,Eduard,,Elisabethbegijnhof - Papegaai,51.04852,3.72002,Entire home/apt,83,1,36,2024-12-09,3.35,4,174,36,
1064601424337832815,Agelandkaai (.be) Gratis Parking,1203507,Jurgen,,Macharius - Heirnis,51.0566756,3.7379697,Entire home/apt,209,5,0,,,3,198,0,
1066560734683237973,Stijlvol huis in de groene long van Gent,92023195,Leen,,Drongen,51.05733,3.65184,Entire home/apt,130,2,22,2024-12-15,3.08,1,114,22,
1069592839937358410,Privéslaapkamer en badkamer in Gent.,194919090,Hanne,,Brugse Poort - Rooigem,51.05944,3.69869,Private room,75,2,10,2024-11-10,0.90,1,21,10,
1070267658820345553,Room for 2 in the heart of Gent,21336015,Andre,,Binnenstad,51.0569,3.73098,Private room,85,2,19,2024-12-08,1.97,1,61,19,
1070992853311349431,Cosy apartment in Gent,557065167,Ali,,Muide - Meulestede - Afrikalaan,51.07912,3.72898,Entire home/apt,132,2,4,2024-05-20,0.36,1,0,4,
1071840517462178522,Cozy appartment in the centre,28561745,Paulien,,Dampoort,51.04948,3.7452,Entire home/apt,,2,4,2024-02-25,0.38,1,0,4,
1071842269041715682,urban haven retreat,452518603,Markjoli,,Elisabethbegijnhof - Papegaai,51.049932,3.712224,Entire home/apt,88,6,0,,,1,172,0,
1072453315346258534,House in Ghent,23590311,Pascal,,Elisabethbegijnhof - Papegaai,51.05372990000002,3.71629404232789,Entire home/apt,103,2,38,2024-12-22,3.67,1,187,38,
1076836813406330373,Privékamer in gezellig huis met gedeelde badkamer,64189072,Lobke,,Ledeberg,51.03774,3.74876,Private room,45,1,0,,,2,122,0,
1076851341514748156,Ruime kamer met privédouche,64189072,Lobke,,Oud Gentbrugge,51.03899,3.75056,Private room,50,1,17,2024-09-08,2.14,2,243,17,
1078045916301166425,"Gerenoveerd huis, gelegen in centrum te Gent",543501833,Pieter-Jan,,Elisabethbegijnhof - Papegaai,51.050305994788665,3.716359511017799,Private room,65,1,78,2024-12-24,7.24,1,8,78,
1079710136457547710,Appartement met prachtig zicht!,104632070,Glenn,,Elisabethbegijnhof - Papegaai,51.048811833254994,3.7196069955825806,Entire home/apt,129,2,36,2024-12-21,3.86,2,205,36,
1081057515995982484,Gezellige rijwoning in een rustige straat,3845880,Wouter,,Gentbrugge,51.0334,3.76359,Private room,79,4,1,2024-05-12,0.13,1,265,1,
1081782589743346371,studio with 3 beds Gent City Center,511913925,Caroline Emmanuelle S,,Elisabethbegijnhof - Papegaai,51.0551721,3.712578999999999,Private room,,1,3,2024-10-07,0.56,11,351,3,
1081801991934622136,Huswell - Luxurious apartment near the city-centre,472694401,Jean-Paul,,Stationsbuurt Zuid,51.0296,3.71684,Entire home/apt,219,2,7,2024-10-10,0.67,36,299,7,
1081836661527372961,Huswell - Bright apartment with terrace in heart o,472694401,Jean-Paul,,Binnenstad,51.0490472,3.727146799999999,Entire home/apt,201,2,11,2024-11-30,1.07,36,352,11,
1081850472511605432,Huswell - Stylishly renovated apartment with city,472694401,Jean-Paul,,Binnenstad,51.0490472,3.727146799999999,Entire home/apt,201,2,17,2024-11-21,1.68,36,328,17,
1081914659844900211,"1902 Suite fully renovated, Artisticly preserved",511913925,Caroline Emmanuelle S,,Elisabethbegijnhof - Papegaai,51.05411,3.7131,Private room,192,1,13,2024-11-29,1.33,11,344,13,
1081944221845639254,Duplex Studio in Gent Mansion,511913925,Caroline Emmanuelle S,,Elisabethbegijnhof - Papegaai,51.05614,3.71297,Private room,,1,4,2024-10-12,0.44,11,361,4,
1082008971613435397,Huswell - Romantic getaway with terrace in Ghent,472694401,Jean-Paul,,Binnenstad,51.04905,3.72715,Entire home/apt,174,2,7,2024-11-11,0.88,36,358,7,
